,Tag,Message_stop,Message_length_stop,Number_count
5114,0,Argh fuck nobody town ;_;,25,0
5115,1,"Get 3 Lions England tone, reply lionm 4 mono lionp 4 poly. 4 go 2 www.ringtones.co.uk, original n best. Tones 3GBP network operator rates apply.",144,6
5116,0,Thanks. Fills complete calm reassurance!,40,0
5117,0,Aslamalaikkum....insha allah tohar beeen muht albi mufti mahfuuz...meaning here....,83,0
5118,0,Are driving training?,21,0
5119,0,Lol real. She told dad I cancer,31,0
5120,1,PRIVATE! Your 2003 Account Statement 078,40,7
5121,0,"Oops I it, &lt;#&gt; ?",22,0
5122,0,"\NOT ENUFCREDEIT TOCALL.SHALL ILEAVE UNI AT 6 +GET A BUS TO YOR HOUSE?\""""",73,1
5123,0,"Hi Chikku, send nice msgs",25,0
5124,0,"He impossible argue always treats like sub, like never released ... Which I remind necessary",92,0
5125,0,"After work ah... Den 6 plus lor... U workin oso rite... Den go orchard lor, place go liao...",92,1
5126,0,"To wonderful Okors, great month. We cherish guys wish well day. MojiBiola",73,0
5127,0,Cuz ibored. And wanna study,27,0
5128,0,Wot wed nite I 3 til 9!,23,2
5129,0,"Rose red,red blood,blood heart,heart u. But u me.... Send tis ur friends.. Including me.. If u like me.. If u get back, 1-u r poor relation! 2-u need 1 support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 praying god marry u.:-) try it....",237,9
5130,0,Any way doing.,14,0
5131,0,That sucks. I'll go u hair. You'll free right?,46,0
5132,0,still working. And time also tried adding zeros. That savings. The checking &lt;#&gt;,85,0
5133,0,"Hmm... Dunno leh, mayb bag 4 goigng dat small. Or jus anything except perfume, smth dat keep.",93,1
5134,0,Sday joined.so training started today:),39,0
5135,0,Sorry * grocers.,16,0
5136,0,There nice pubs near Frankie n Bennys near warner cinema?,57,0
5137,1,"YOU VE WON! Your 4* Costa Del Sol Holiday å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",161,26
5138,0,Yup... I havent before... You want go yoga? I call book,55,0
5139,0,Oh shut it. Omg yesterday I dream I 2 kids boys. I pissed. Not kids boys. I even told mark dream changing diapers cause I'm getting owed face.,142,1
5140,0,Yeah I imagine would really gentle. Unlike docs treat patients like turkeys.,76,0
5141,1,FREE 1st week! No1 Nokia tone 4 ur mobile every week txt NOKIA 8077 Get txting tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone,146,19
5142,0,Now started dont stop. Just pray good ideas anything see help guys i.ll forward link.,85,0
5143,0,Hi darlin im helens fone im gonna b princes 2 nite please come tb love Kate,75,1
5144,0,I'm office da:)where you?,25,0
5145,0,Aiyar u poor thing... I give u support k... Jia you! I'll think u...,68,0
5146,0,Oh unintentionally bad timing. Great. Fingers trains play along! Will give fifteen min warning.,95,0
5147,1,Get garden ready summer FREE selection summer bulbs seeds worth å£33:50 The Scotsman Saturday. To stop go2 notxt.co.uk,118,5
5148,0,K..then come wenever u lik come also tel vikky come getting free time..:-),74,0
5149,0,Pls call da. What happen.,25,0
5150,0,"Happy new year u ur family...may new year bring happiness , stability tranquility ur vibrant colourful life:):)",111,0
5151,0,No problem renewal. I.ll right away dont know details.,54,0
5152,0,Idk. I'm sitting stop shop parking lot right bawling eyes feel like i'm failure everything. Nobody wants feel like i'm failing you.,131,0
5153,0,Haven't left yet probably gonna til dinner,42,0
5154,0,"Like &lt;#&gt; , question",25,0
5155,0,MY NEW YEARS EVE WAS OK. I WENT TO A PARTY WITH MY BOYFRIEND. WHO IS THIS SI THEN HEY,85,0
5156,0,"Sir, I need Velusamy sir's date birth company bank facilities details.",70,0
5157,0,K k:) sms chat me.,18,0
5158,0,I come karnan car. Please wait till 6pm directly goto doctor.,61,1
5159,0,No bluray player,16,0
5160,0,Ok... Then r meeting later?,27,0
5161,0,Lol no. I need cash nitros. Hurry come I crash out!,51,0
5162,0,Just send text. We'll skype later.,34,0
5163,0,Ok leave need ask,17,0
5164,1,"Congrats 2 mobile 3G Videophones R yours. call 09063458130 now! videochat wid ur mates, play java games, Dload polypH music, noline rentl. bx420. ip4. 5we. 150p",160,21
5165,0,ÌÏ still got lessons? ÌÏ sch?,29,0
5166,0,Y dun believe leh? I tot told true already. I thk muz c us tog believe.,71,0
5167,0,Oh charge camera,16,0
5168,0,"IÛ÷ve got salt, rub open wounds like!",38,0
5169,0,Now i'm going lunch.,20,0
5170,0,I'm school n i'll da lab stuff give call Ì_ r done.,51,0
5171,0,Oh k. . I come tomorrow,23,0
5172,0,"Aight, text tonight we'll see what's",36,0
5173,0,U 2.,4,1
5174,0,Water logging desert. Geoenvironmental implications.,52,0
5175,0,Raji..pls favour. Pls convey Birthday wishes Nimya. Pls. Today birthday.,72,0
5176,0,Company good.environment terrific food really nice:),52,0
5177,0,"Very strange. watching 2nd one i'm bed. Sweet dreams, miss u",60,1
5178,1,SMS AUCTION - A BRAND NEW Nokia 7250 4 auction today! Auction FREE 2 join & take part! Txt NOKIA 86021 now!,107,11
5179,0,"Hi hope u r ok, said would text hasn't, u seen him, let gently please",69,0
5180,0,"Babe! I fucking love !! You know? Fuck good hear voice. I need that. I crave it. I can't get enough. I adore you, Ahmad *kisses*",128,0
5181,0,K sure relatives home. Sms de. Pls:-),37,0
5182,0,I sent them. Do like?,21,0
5183,0,"Fuuuuck I need stop sleepin, sup",32,0
5184,0,I'm town i'll jus take mrt later.,33,0
5185,0,I cooked rather nice salmon la,30,0
5186,0,I uploaded mine Facebook,24,0
5187,0,WHAT TIME U WRKIN?,18,0
5188,0,Okie,4,0
5189,1,ree entry 2 weekly comp chance win ipod. Txt POD 80182 get entry (std txt rate) T&C's apply 08452810073 details 18+,115,19
5190,1,Our records indicate u maybe entitled 5000 pounds compensation Accident had. To claim 4 free reply CLAIM msg. 2 stop txt STOP,125,6
5191,0,"Sorry, I'll call later",22,0
5192,0,Oh oh... Den muz change plan liao... Go back yan jiu again...,61,0
5193,0,"It's wylie, tampa sarasota?",27,0
5194,0,Ok... Take ur time n enjoy ur dinner...,39,0
5195,0,Darren saying dat u meeting da ge den dun meet 4 dinner. Cos later u leave xy feel awkward. Den u meet 4 lunch lor.,115,2
5196,1,"Spook mob Halloween collection logo & pic message plus free eerie tone, txt CARD SPOOK 8007 zed 08701417012150p per logo/pic",124,18
5197,0,I like cheap! But iÛ÷m happy splash wine makes feel better..,61,0
5198,0,She.s fine. I difficulties phone. It works mine. Can pls send another friend request.,85,0
5199,0,Ugh leg hurts. Musta overdid mon.,33,0
5200,1,Call Germany 1 pence per minute! Call fixed line via access number 0844 861 85 85. No prepayment. Direct access! www.telediscount.co.uk,135,12
5201,1,"YOU VE WON! Your 4* Costa Del Sol Holiday å£5000 await collection. Call 09050090044 Now toClaim. SAE, TC s, POBox334, Stockport, SK38xh, Costå£1.50/pm, Max10mins",161,26
5202,0,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?,40,0
5203,0,Me fine..absolutly fine,23,0
5204,0,How come get it? Should b quite diff guess rite...,50,0
5205,1,Had mobile 11mths ? Update FREE Oranges latest colour camera mobiles & unlimited weekend calls. Call Mobile Upd8 freefone 08000839402 2StopTxt,142,15
5206,0,I reach ur home &lt;#&gt; minutes,33,0
5207,0,"Babe, I'm answering you, can't see ? Maybe better reboot YM ... I got photo ... It's great !",92,0
5208,0,Hi.what think match?,20,0
5209,0,"I know thinkin malaria. But relax, children cant handle malaria. She would worse gastroenteritis. If takes enough replace loss temp reduce. And give malaria meds vomit. Its self limiting illness means days completely stop",221,0
5210,0,Dai downloaded exe file run exe installing.,43,0
5211,0,It yesterday true true.,23,0
5212,0,K.k.how business now?,21,0
5213,0,3 pa selected.,14,1
5214,1,Natalja (25/F) inviting friend. Reply YES-440 NO-440 See her: www.SMS.ac/u/nat27081980 STOP? Send STOP FRND 62468,113,21
5215,0,I keep ten rs shelf:) buy two egg.,34,0
5216,0,I late. I,9,0
5217,0,Well thats nice. Too bad cant eat,33,0
5218,0,I accidentally brought em home box,34,0
5219,0,Pls needs dat slowly vomit more.,32,0
5220,0,I take exam march 3,19,1
5221,0,"Jane babes goin 2 wrk, feel ill lst nite. Foned already cover 4 chuck.:-)",73,2
5222,0,5 nights...We nt staying port step liao...Too ex,48,1
5223,0,If I die I want u stuffs.,25,0
5224,0,"\OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX\""""",112,3
5225,0,Smile Pleasure Smile Pain Smile trouble pours like Rain Smile sum1 Hurts U Smile becoz SOMEONE still Loves see u Smiling!!,122,1
5226,0,Prabha..i'm soryda..realy..frm heart i'm sory,45,0
5227,0,I re-met alex nichols middle school turns he's dealing!,55,0
5228,1,PRIVATE! Your 2003 Account Statement <fone no> shows 800 un-redeemed S. I. M. points. Call 08715203656 Identifier Code: 42049 Expires 26/10/04,142,29
5229,0,It means u could keep ur words.,31,0
5230,0,"Nope, I'm still market",22,0
5231,0,I realise busy guy i'm trying bother. I get exams outta way try cars. Do gr8 day,80,1
5232,1,YOU ARE CHOSEN TO RECEIVE A å£350 AWARD! Pls call claim number 09066364311 collect award selected receive valued mobile customer.,129,14
5233,0,Hey project. Started aha da.,28,0
5234,0,Ok cool. See ya then.,21,0
5235,0,Am uworld site. Am buying qbank buying self assessment also?,60,0
5236,0,Your opinion me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..,130,9
5237,1,Someonone know trying contact via dating service! To find could call mobile landline 09064015307 BOX334SK38ch,109,16
5238,0,Yeah I still give ride,22,0
5239,0,"Jay wants work first, how's 4 sound?",36,1
5240,0,"Gud gud..k, chikku tke care.. sleep well gud nyt",48,0
5241,0,Its part checking IQ,20,0
5242,0,Hmm thinking lor...,19,0
5243,0,Of course ! Don't tease ... You know I simply must see ! *grins* ... Do keep posted prey ... *loving smile* *devouring kiss*,124,0
5244,0,thanks temales wonderful. Thank. Have great week.,49,0
5245,0,Thank princess! I want see nice juicy booty...,46,0
5246,0,Haven't eaten day. I'm sitting staring juicy pizza I can't eat it. These meds ruining life.,91,0
5247,0,Gud ni8 dear..slp well..take care..swt dreams..Muah..,53,1
5248,0,U come n search tat vid..not finishd..,38,0
5249,0,"K I'm leaving soon, little 9",28,1
5250,1,Urgent! Please call 09061213237 landline. å£5000 cash 4* holiday await collection. T &Cs SAE PO Box 177 M227XY. 16+,115,24
5251,0,"Yeah work fine, started last week, stuff before, dull easy guys fun!",68,0
5252,0,You studies alone without anyones help. If cant need study.,59,0
5253,0,Please tell car keys purse,26,0
5254,0,I didnt get anything da,23,0
5255,0,Ok... Sweet dreams...,21,0
5256,0,Well big surprise!,18,0
5257,0,"As usual..iam fine, happy &amp; well..:)",40,0
5258,0,1 cbe. 2 chennai.,17,2
5259,0,Can help u swoop picking u wherever ur birds r meeting u want.,62,0
5260,0,If anyone calls treadmill say buy it. Make sure working. I found ad Craigslist selling $ &lt;#&gt; .,100,0
5261,0,I absolutely LOVE South Park! I recently started watching office.,65,0
5262,0,Did see film:),14,0
5263,0,Pls speak me. I wont ask anything friendship.,45,0
5264,0,"Storming msg: Wen u lift phne, u say \HELLO\"" Do u knw wt real meaning HELLO?? . . . It's name girl..! . . . Yes.. And u knw dat girl?? \""Margaret Hello\"" She girlfrnd f Grahmbell invnted telphone... . . . . Moral:One 4get name person",234,1
5265,0,Gud ni8.swt drms.take care,26,1
5266,0,HI DARLIN ITS KATE ARE U UP FOR DOIN SOMETHIN TONIGHT? IM GOING TO A PUB CALLED THE SWAN OR SOMETHING WITH MY PARENTS FOR ONE DRINK SO PHONE ME IF U CAN,152,0
5267,0,Anything lar Ì_ going home 4 dinner?,36,1
5268,0,\ER,3,0
5269,1,"If don't, prize go another customer. T&C www.t-c.biz 18+ 150p/min Polo Ltd Suite 373 London W1J 6HL Please call back busy",121,10
5270,0,Did u fix teeth?if asap.ok take care.,37,0
5271,0,So u wan 2 come dinner tonight not?,35,1
5272,0,"Hello.How u doing?What u 2?When u b moving flat, cos I need arrange pick lamp, etc. Take care. Hello caroline!",110,1
5273,0,Its late:)but k.wish same.,26,0
5274,0,"Hi. Hope ur day * good! Back walk, table booked half eight. Let know ur coming over.",84,0
5275,0,Oh yeah clearly fault,21,0
5276,0,Dunno leh cant remember mayb lor. So wat time r meeting tmr?,60,0
5277,0,"Best msg: It's hard person, u know one step foward make u fall love.. &amp; One step back ruin ur friendship.. good night:-) ...",128,0
5278,1,URGENT! Your Mobile number awarded å£2000 prize GUARANTEED. Call 09061790126 land line. Claim 3030. Valid 12hrs 150ppm,118,24
5279,0,"Helloooo... Wake up..! \Sweet\"" \""morning\"" \""welcomes\"" \""You\"" \""Enjoy\"" \""This Day\"" \""with full joy\"".. \""GUD MRNG\"".""",122,0
5280,0,"Vikky, come around &lt;TIME&gt; ..",34,0
5281,0,"And that, princess? :)",22,0
5282,0,I gone get info bt dont know,28,0
5283,0,"Yeah, probably",14,0
5284,0,Sent ur email id soon,21,0
5285,1,"URGENT! You 1 week FREE membership å£100,000 Prize Jackpot! Txt word: CLAIM No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18",131,20
5286,0,I'm still pretty weak today .. Bad day ?,40,0
5287,0,Hey ! Don't forget ... You MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,109,0
5288,0,An excellent thought misundrstud frnd: I knw u hate bt day wen u'll knw truth u'll hate urself:-( Gn:-),103,0
5289,0,Hey! Congrats 2u2. id luv 2 ive 2 go home!,42,4
5290,0,Dear you. Call,14,0
5291,0,Xy trying smth now. U eat already? We havent...,47,0
5292,1,Urgent! Please call 09061213237 landline. å£5000 cash luxury 4* Canary Islands Holiday await collection. T&Cs SAE PO Box 177. M227XY. 150ppm. 16+,145,27
5293,0,I donno genes something,23,0
5294,1,XMAS iscoming & ur awarded either å£500 CD gift vouchers & free entry 2 r å£100 weekly draw txt MUSIC 87066 TnC www.Ldew.com1win150ppmx3age16subscription,153,19
5295,0,Alex says he's ok ok,20,0
5296,0,Are u coming funeral home,25,0
5297,0,My darling sister. How doing. When's school resuming. Is minimum wait period reapply? Do take care,98,0
5298,0,I.ll hand phone chat wit u,26,0
5299,0,Well good morning mr . Hows london treatin' ya treacle?,55,0
5300,0,I can't make tonight,20,0
5301,0,At WHAT TIME come tomorrow,26,0
5302,0,About &lt;#&gt; bucks. The banks fees fixed. Better call bank find out.,71,0
5303,0,"I can. But tell quite long, cos finish film yet...",50,0
5304,0,Pls ask macho much budget bb bold 2 cos saw new one &lt;#&gt; dollars.,70,1
5305,0,"\Hi missed Call mumHas beendropping red wine theplace! adress?\""""",65,0
5306,0,Ill 3 mins look,15,1
5307,0,What leave.,11,0
5308,0,I'm coming back Thursday. Yay. Is gonna ok get money. Cheers. Oh yeah you. Everything alright. Hows school. Or call work,120,0
5309,0,"Jolly good! By way, give u tickets sat eve 7.30. Speak x",56,3
5310,0,"yeah, that's I thinking",23,0
5311,0,K.k:)i'm going tirunelvali week see uncle ..i already spend amount taking dress .so want money.i give feb 1,107,1
5312,0,Here got ur favorite oyster... N got favorite sashimi... Ok lar dun say already... Wait ur stomach start rumbling...,116,0
5313,0,My sister going earn da.,24,0
5314,1,Get official ENGLAND poly ringtone colour flag yer mobile tonights game! Text TONE FLAG 84199. Optout txt ENG STOP Box39822 W111WX å£1.50,137,16
5315,0,Hahaha..use brain dear,22,0
5316,0,Jus finish watching tv... U?,28,0
5317,0,"K, fyi I'm back parents' place south tampa I might need deal somewhere else",75,0
5318,0,"Good morning, Love ... I go sleep wish great day full feeling better opportunity ... You last thought babe, I LOVE YOU *kiss*",125,0
5319,0,Kothi print marandratha.,24,0
5320,0,But havent got da topic yet rite?,33,0
5321,0,Ok problem... Yup i'm going sch 4 rem correctly...,50,1
5322,0,"Thanks, I'll keep mind",22,0
5323,0,Aah bless! How's arm?,21,0
5324,0,"Dear Sir,Salam Alaikkum.Pride Pleasure meeting today Tea Shop.We pleased send contact number Qatar.Rakhesh Indian.Pls save Number.Respectful Regards.",149,0
5325,0,"Gal n boy walking park. gal-can hold ur hand? boy-y? u think would run away? gal-no, jst wana c feels walking heaven prince..GN:-)",130,0
5326,0,What makes happy?,17,0
5327,0,Wishing wonderful week.,23,0
5328,0,Sweet heart you?,16,0
5329,0,"Sir, waiting letter.",20,0
5330,0,Dude im longer pisces. Im aquarius now.,39,0
5331,0,X course 2yrs. Just messages messenger lik r sending,52,1
5332,0,I think steyn surely get one wicket:),37,0
5333,0,"Neither [in sterm voice] - i'm studying. All fine me! Not sure thing resolved, tho. Anyway. Have fab hols",105,0
5334,0,"Garbage bags, eggs, jam, bread, hannaford wheat chex",52,0
